,Rate,Ending_Date,Number_of_Wks,Spt/Week,Total_Spots,Total_Dollars,Length_in_Sec,AM,PM,10:00,10:30,11:00,11_AM,11_PM,11:30,11:35,12:00,12:05,12:30,12:35,1:00,1:05,1:30,1:35,2:00,3:00,3:30,4:00,4:30,4:59,5:00,5:30,6:00,6:30,7:00,7:30,7:58,8:00,8:30,9:00,9:30,Dark_Money,Liberal,Local,Renewable_Energy,Pro_Collective_Bargaining,Casino_Expansion,Anti_2nd_Detroit_Bridge,Homecare_in_State_Constitution,Romney_for_President,Govt_Emergency_Fund,McCormack_for_Supreme_Ct_D,Universal_Healthcare,Stabenow_for_Senate_D_I,In_Place,Percentage_of_Vote
81,150.0,30.0,1.0,1.0,1.0,150.0,30.0,1,1,0,0,0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
82,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
83,150.0,30.0,1.0,1.0,1.0,150.0,30.0,1,1,0,0,0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
84,750.0,30.0,1.0,1.0,1.0,750.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
85,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,1,0,0,0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
86,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
87,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
88,1000.0,30.0,1.0,1.0,1.0,1000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
89,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
90,450.0,30.0,1.0,1.0,1.0,450.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
91,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
92,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,1,0,0,0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
93,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
94,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
95,1000.0,30.0,1.0,1.0,1.0,1000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
96,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
97,450.0,30.0,1.0,1.0,1.0,450.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
98,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
99,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,1,0,0,0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
100,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
101,1000.0,30.0,1.0,1.0,1.0,1000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
102,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
103,1000.0,30.0,1.0,1.0,1.0,1000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
104,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
105,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
106,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,1,0,0,0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
107,300.0,30.0,1.0,1.0,1.0,300.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
108,50.0,30.0,1.0,1.0,1.0,50.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
109,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
110,1000.0,30.0,1.0,1.0,1.0,1000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
111,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
112,450.0,30.0,1.0,1.0,1.0,450.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
113,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
114,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,1,0,0,0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
115,300.0,30.0,1.0,1.0,1.0,300.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
116,50.0,30.0,1.0,1.0,1.0,50.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
117,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
118,1000.0,30.0,1.0,1.0,1.0,1000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
119,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
120,450.0,30.0,1.0,1.0,1.0,450.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
121,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
122,150.0,30.0,1.0,1.0,1.0,150.0,30.0,1,1,0,0,0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
123,750.0,30.0,1.0,1.0,1.0,750.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
124,750.0,30.0,1.0,1.0,1.0,750.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
125,750.0,30.0,1.0,1.0,1.0,750.0,30.0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
126,150.0,30.0,1.0,1.0,1.0,150.0,30.0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
127,150.0,30.0,1.0,1.0,1.0,150.0,30.0,1,1,0,0,0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
128,750.0,30.0,1.0,1.0,1.0,750.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
129,2500.0,30.0,1.0,1.0,1.0,2500.0,30.0,0,1,1,0,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
130,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,1,0,0,0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
131,300.0,30.0,1.0,1.0,1.0,300.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
132,50.0,30.0,1.0,1.0,1.0,50.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
133,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
134,1000.0,30.0,1.0,1.0,1.0,1000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
135,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
136,450.0,30.0,1.0,1.0,1.0,450.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
137,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
138,3000.0,30.0,1.0,1.0,1.0,3000.0,30.0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
139,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,1,0,0,0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
140,300.0,30.0,1.0,1.0,1.0,300.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
141,50.0,30.0,1.0,1.0,1.0,50.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
142,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
143,1000.0,30.0,1.0,1.0,1.0,1000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
144,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
145,450.0,30.0,1.0,1.0,1.0,450.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
146,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
147,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,1,0,0,0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
148,300.0,30.0,1.0,1.0,1.0,300.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
149,50.0,30.0,1.0,1.0,1.0,50.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
150,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
151,1000.0,30.0,1.0,1.0,1.0,1000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
152,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
153,450.0,30.0,1.0,1.0,1.0,450.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
154,2500.0,30.0,1.0,1.0,1.0,2500.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
155,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.0,0,0,0,300,0,0,0,0,0,0,0,41.0
156,1500.0,30.0,1.0,3.0,3.0,4500.0,30.0,0,1,0,0,1,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,-300,0,-300,-300,0,0,0,0,0,0,41.0
157,1500.0,30.0,1.0,2.0,2.0,3000.0,30.0,0,1,0,0,1,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,-300,0,-300,-300,0,0,0,0,0,0,41.0
158,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,300.0,-300,-300,0,-300,-300,0,0,0,0,0,0,41.0
159,400.0,30.0,1.0,2.0,2.0,800.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,300.0,-300,-300,0,-300,-300,0,0,0,0,0,0,41.0
160,450.0,30.0,1.0,1.0,1.0,450.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,300.0,-300,-300,0,-300,-300,0,0,0,0,0,0,41.0
161,450.0,30.0,1.0,2.0,2.0,900.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,300.0,-300,-300,0,-300,-300,0,0,0,0,0,0,41.0
162,450.0,30.0,1.0,1.0,1.0,450.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,300.0,-300,-300,0,-300,-300,0,0,0,0,0,0,41.0
163,450.0,30.0,1.0,2.0,2.0,900.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,300.0,-300,-300,0,-300,-300,0,0,0,0,0,0,41.0
164,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.0,-300,-300,0,-300,-300,0,0,0,0,0,0,41.0
165,400.0,30.0,1.0,2.0,2.0,800.0,30.0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.0,-300,-300,0,-300,-300,0,0,0,0,0,0,41.0
166,600.0,30.0,1.0,1.0,1.0,600.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,-300,0,-300,-300,0,0,0,0,0,0,41.0
167,600.0,30.0,1.0,2.0,2.0,1200.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,-300,0,-300,-300,0,0,0,0,0,0,41.0
168,400.0,30.0,1.0,1.0,1.0,400.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,-300,0,-300,-300,0,0,0,0,0,0,41.0
169,400.0,30.0,1.0,1.0,1.0,400.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,-300,0,-300,-300,0,0,0,0,0,0,41.0
170,400.0,30.0,1.0,2.0,2.0,800.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,-300,0,-300,-300,0,0,0,0,0,0,41.0
171,400.0,30.0,1.0,1.0,1.0,400.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,-300,0,-300,-300,0,0,0,0,0,0,41.0
172,400.0,30.0,1.0,1.0,1.0,400.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,-300,0,-300,-300,0,0,0,0,0,0,41.0
173,1000.0,30.0,1.0,1.0,1.0,1000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,-300,0,-300,-300,0,0,0,0,0,0,41.0
174,1000.0,30.0,1.0,2.0,2.0,2000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,-300,0,-300,-300,0,0,0,0,0,0,41.0
175,1500.0,30.0,1.0,1.0,1.0,1500.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,300.0,-300,-300,0,-300,-300,0,0,0,0,0,0,41.0
176,1500.0,30.0,1.0,2.0,2.0,3000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,300.0,-300,-300,0,-300,-300,0,0,0,0,0,0,41.0
177,2000.0,30.0,1.0,1.0,1.0,2000.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,300.0,-300,-300,0,-300,-300,0,0,0,0,0,0,41.0
